DeliveryID,OrderID,CustomerName,DeliveryDate,DriverID,RestaurantID,DeliveryStatus,PaymentMethod,DeliveryAddress,CustomerPhone
321,2931,Jane Wilson,2023-11-17,91,40,Pending,Online Payment,Address_517,8619892052
322,9846,William Doe,2023-11-18,42,27,Cancelled,Cash,Address_464,7569035968
323,2109,Sarah Smith,2023-11-19,56,13,Pending,Online Payment,Address_621,4122635741
324,8396,Jane Moore,2023-11-20,64,38,Delivered,Credit Card,Address_873,4977488889
325,7277,David Taylor,2023-11-21,97,9,Cancelled,Online Payment,Address_104,0675855925
326,6614,Emma Moore,2023-11-22,45,5,Cancelled,Cash,Address_616,2940002106
327,6829,Sarah Doe,2023-11-23,3,41,Delivered,Online Payment,Address_949,5136618015
328,5503,Olivia Jones,2023-11-24,39,11,Cancelled,Online Payment,Address_858,5639658462
329,5985,Emily Jones,2023-11-25,77,47,Cancelled,Credit Card,Address_4,6542149939
330,8197,William Moore,2023-11-26,69,3,Pending,Online Payment,Address_135,4268732923
331,3358,John Miller,2023-11-27,64,21,Delivered,Cash,Address_721,4626528994
332,9898,David Taylor,2023-11-28,34,41,Pending,Cash,Address_530,1867385186
333,1902,Daniel Johnson,2023-11-29,9,12,Cancelled,Credit Card,Address_740,9316447279
334,6743,David Smith,2023-11-30,76,17,Cancelled,Cash,Address_598,3761053766
335,5700,Sarah Miller,2023-12-01,3,20,Cancelled,Credit Card,Address_921,1223794937
336,6317,William Moore,2023-12-02,98,38,Cancelled,Credit Card,Address_256,0571588914
337,4651,Olivia Miller,2023-12-03,5,44,Delivered,Credit Card,Address_238,1323755153
338,6345,William Miller,2023-12-04,65,5,Delivered,Cash,Address_620,9942956783
339,3692,Michael Taylor,2023-12-05,83,48,Cancelled,Credit Card,Address_293,9880533514
340,5229,John Moore,2023-12-06,74,36,Pending,Online Payment,Address_438,1307519687
341,7391,Sarah Moore,2023-12-07,55,30,Delivered,Credit Card,Address_508,5034497076
342,3494,Olivia Taylor,2023-12-08,76,43,Pending,Online Payment,Address_892,3668959560
343,8077,Olivia Moore,2023-12-09,36,25,Cancelled,Credit Card,Address_528,3544239735
344,1284,William Taylor,2023-12-10,22,22,Delivered,Online Payment,Address_157,9991974687
345,3072,Emily Wilson,2023-12-11,41,44,Pending,Online Payment,Address_299,4928521563
346,9889,Daniel Brown,2023-12-12,71,14,Delivered,Online Payment,Address_191,2547253999
347,6552,David Johnson,2023-12-13,74,18,Cancelled,Credit Card,Address_810,6083362103
348,9398,Emma Davis,2023-12-14,44,39,Cancelled,Credit Card,Address_232,9031230337
349,4965,Daniel Jones,2023-12-15,19,44,Pending,Cash,Address_211,7987602534
350,5062,Daniel Smith,2023-12-16,36,16,Delivered,Cash,Address_638,6655853784
351,5894,Jane Brown,2023-12-17,90,3,Cancelled,Online Payment,Address_326,4747497073
352,3323,Michael Doe,2023-12-18,99,41,Delivered,Credit Card,Address_451,6419360209
353,7035,David Taylor,2023-12-19,21,12,Pending,Cash,Address_662,6472217919
354,3568,Emily Smith,2023-12-20,37,25,Delivered,Cash,Address_449,3203351308
355,3580,Jane Jones,2023-12-21,91,38,Delivered,Cash,Address_14,3529141144
356,3508,Emma Smith,2023-12-22,20,44,Cancelled,Cash,Address_784,9287285984
357,7501,Jane Davis,2023-12-23,51,48,Cancelled,Online Payment,Address_757,9451905456
358,8443,John Miller,2023-12-24,80,26,Cancelled,Online Payment,Address_511,5532910748
359,7098,David Wilson,2023-12-25,61,16,Cancelled,Online Payment,Address_303,4124327662
360,4830,John Smith,2023-12-26,60,42,Cancelled,Online Payment,Address_565,9542283308
361,4846,David Wilson,2023-12-27,7,5,Delivered,Credit Card,Address_134,9562771277
362,3318,Daniel Moore,2023-12-28,76,32,Cancelled,Cash,Address_181,2582730919
363,7803,Sarah Miller,2023-12-29,77,20,Cancelled,Credit Card,Address_247,9077894851
364,4506,Daniel Doe,2023-12-30,43,46,Pending,Credit Card,Address_303,4486607277
365,5968,Sarah Smith,2023-12-31,57,10,Delivered,Online Payment,Address_787,1407024323
366,9268,Sarah Doe,2024-01-01,31,3,Pending,Cash,Address_34,2998749908
367,8912,Emily Jones,2024-01-02,46,6,Delivered,Credit Card,Address_311,6752629285
368,3068,John Jones,2024-01-03,2,1,Cancelled,Cash,Address_256,3705030886
369,3528,John Taylor,2024-01-04,35,6,Pending,Credit Card,Address_95,0809369176
370,4967,John Johnson,2024-01-05,68,27,Pending,Credit Card,Address_257,4149612764
371,1849,Michael Davis,2024-01-06,52,38,Cancelled,Cash,Address_651,7792268823
372,9368,Michael Moore,2024-01-07,51,22,Delivered,Online Payment,Address_965,6811756027
373,2781,Olivia Taylor,2024-01-08,25,19,Pending,Cash,Address_74,3775991445
374,7795,Olivia Miller,2024-01-09,15,3,Pending,Online Payment,Address_838,5568198071
375,9508,David Taylor,2024-01-10,74,42,Cancelled,Credit Card,Address_663,2989900443
376,8167,Daniel Jones,2024-01-11,39,18,Delivered,Online Payment,Address_547,4707568072
377,6899,David Smith,2024-01-12,9,24,Pending,Credit Card,Address_439,1058006474
378,4585,Emily Jones,2024-01-13,8,22,Delivered,Credit Card,Address_24,2841532489
379,1343,Olivia Moore,2024-01-14,62,20,Pending,Credit Card,Address_265,8155441063
380,7057,David Smith,2024-01-15,57,12,Cancelled,Credit Card,Address_599,3284635260
381,2437,Michael Miller,2024-01-16,61,28,Pending,Credit Card,Address_789,1719414205
382,4378,Jane Taylor,2024-01-17,43,24,Delivered,Cash,Address_57,2586586835
383,7531,Sarah Taylor,2024-01-18,71,33,Pending,Online Payment,Address_500,3922162537
384,2743,Daniel Smith,2024-01-19,64,42,Pending,Cash,Address_38,0571639441
385,7247,Olivia Davis,2024-01-20,71,12,Cancelled,Online Payment,Address_908,7942471679
386,6031,Olivia Doe,2024-01-21,92,38,Cancelled,Credit Card,Address_385,3338498040
387,4780,Emma Wilson,2024-01-22,53,38,Cancelled,Online Payment,Address_156,7700960504
388,8516,William Smith,2024-01-23,91,44,Delivered,Cash,Address_807,7043811495
389,4735,Sarah Johnson,2024-01-24,27,12,Cancelled,Credit Card,Address_684,3358727722
390,1566,David Miller,2024-01-25,64,30,Cancelled,Credit Card,Address_582,7313252401
391,3097,Daniel Wilson,2024-01-26,29,17,Delivered,Credit Card,Address_699,3617670037
392,5530,David Miller,2024-01-27,37,15,Delivered,Credit Card,Address_279,1973513235
393,2188,Michael Johnson,2024-01-28,72,39,Cancelled,Cash,Address_930,5331979562
394,7785,Emily Taylor,2024-01-29,97,9,Delivered,Online Payment,Address_507,7024513441
395,7264,Michael Brown,2024-01-30,56,39,Pending,Online Payment,Address_395,7249606060
396,9684,David Moore,2024-01-31,79,23,Delivered,Cash,Address_914,3337668568
397,8275,William Davis,2024-02-01,6,16,Cancelled,Credit Card,Address_95,5970937844
398,4621,Jane Davis,2024-02-02,86,18,Cancelled,Online Payment,Address_809,8608769437
399,5505,Sarah Johnson,2024-02-03,79,44,Delivered,Online Payment,Address_752,5425889007
400,3242,Sarah Taylor,2024-02-04,38,49,Delivered,Online Payment,Address_407,0401418871
401,1935,Daniel Wilson,2024-02-05,93,5,Delivered,Cash,Address_361,7188758375
402,2973,Emily Smith,2024-02-06,28,29,Pending,Credit Card,Address_50,1376241661
403,9904,Jane Taylor,2024-02-07,36,49,Cancelled,Credit Card,Address_617,0741966854
404,5511,John Taylor,2024-02-08,48,2,Pending,Credit Card,Address_189,3213510130
405,7860,Emma Jones,2024-02-09,62,16,Pending,Online Payment,Address_620,4501013692
406,5942,Daniel Miller,2024-02-10,37,39,Delivered,Cash,Address_772,3893027364
407,6783,John Davis,2024-02-11,11,35,Cancelled,Cash,Address_835,4894370041
408,7925,Emma Wilson,2024-02-12,46,36,Pending,Cash,Address_648,0201979806
409,1980,Jane Jones,2024-02-13,67,48,Pending,Cash,Address_961,5302165079
410,6903,Olivia Miller,2024-02-14,40,6,Cancelled,Online Payment,Address_505,1998249635
411,9384,John Johnson,2024-02-15,62,33,Delivered,Online Payment,Address_595,0441229154
412,6506,Emily Brown,2024-02-16,64,8,Delivered,Cash,Address_90,3714775870
413,6959,Emma Miller,2024-02-17,13,37,Delivered,Cash,Address_176,4996946179
414,9570,Daniel Jones,2024-02-18,68,9,Cancelled,Credit Card,Address_961,2039580986
415,5110,David Brown,2024-02-19,88,47,Delivered,Cash,Address_734,9866392635
416,4315,William Moore,2024-02-20,54,25,Cancelled,Credit Card,Address_856,7167371667
417,6707,Jane Jones,2024-02-21,61,21,Delivered,Credit Card,Address_896,8613697489
418,5289,Sarah Wilson,2024-02-22,76,41,Delivered,Cash,Address_702,1820266816
419,8261,William Taylor,2024-02-23,47,41,Delivered,Credit Card,Address_363,0196366784
420,3377,William Doe,2024-02-24,100,30,Pending,Credit Card,Address_901,5182111523
421,2896,Sarah Smith,2024-02-25,54,16,Pending,Credit Card,Address_954,9627266480
422,4200,David Johnson,2024-02-26,83,12,Cancelled,Cash,Address_667,8835801703
423,4878,Olivia Doe,2024-02-27,14,42,Cancelled,Cash,Address_259,5766591179
424,8021,William Johnson,2024-02-28,6,31,Cancelled,Cash,Address_556,6195014088
425,2669,William Miller,2024-02-29,55,26,Delivered,Credit Card,Address_209,9169279651
426,4602,William Brown,2024-03-01,9,23,Pending,Cash,Address_825,1914534713
427,6205,Emma Davis,2024-03-02,21,25,Cancelled,Credit Card,Address_706,9758135152
428,2093,William Doe,2024-03-03,69,23,Cancelled,Cash,Address_652,4012668983
429,1164,Emily Miller,2024-03-04,53,13,Delivered,Cash,Address_781,1565088717
430,9936,Olivia Jones,2024-03-05,22,41,Cancelled,Credit Card,Address_831,0389481200
431,9126,Michael Miller,2024-03-06,8,29,Pending,Online Payment,Address_757,1167704111
432,6491,William Moore,2024-03-07,96,41,Delivered,Credit Card,Address_354,6407512496
433,8055,Michael Smith,2024-03-08,54,25,Cancelled,Credit Card,Address_372,8624304124
434,3105,Jane Johnson,2024-03-09,8,33,Pending,Credit Card,Address_517,7999427015
435,5956,Jane Smith,2024-03-10,3,6,Delivered,Online Payment,Address_352,1186017536
436,5295,Michael Brown,2024-03-11,30,31,Pending,Cash,Address_865,5177730344
437,3076,Jane Brown,2024-03-12,27,9,Delivered,Cash,Address_48,6220042093
438,9494,Jane Miller,2024-03-13,50,37,Cancelled,Cash,Address_187,9553840140
439,7944,John Brown,2024-03-14,34,5,Delivered,Credit Card,Address_378,6258816894
440,9606,Daniel Davis,2024-03-15,95,8,Delivered,Online Payment,Address_347,2116528189
441,1366,Sarah Davis,2024-03-16,39,14,Pending,Online Payment,Address_256,1575856541
442,3236,David Doe,2024-03-17,43,1,Cancelled,Cash,Address_897,7159785910
443,1184,Jane Johnson,2024-03-18,75,16,Delivered,Cash,Address_360,4945961541
444,3072,John Davis,2024-03-19,37,13,Cancelled,Cash,Address_238,3914021488
445,7766,Michael Taylor,2024-03-20,67,1,Pending,Cash,Address_769,1799262558
446,5534,Olivia Moore,2024-03-21,47,45,Pending,Cash,Address_589,0523906684
447,5523,John Wilson,2024-03-22,16,45,Delivered,Cash,Address_266,7677281788
448,7901,Emily Doe,2024-03-23,58,23,Delivered,Credit Card,Address_400,8936541564
449,9212,Emma Doe,2024-03-24,33,6,Delivered,Online Payment,Address_966,7702563626
450,9730,Emma Jones,2024-03-25,7,11,Pending,Cash,Address_526,7455221404
451,1198,David Doe,2024-03-26,97,43,Cancelled,Cash,Address_701,3429650293
452,7464,David Taylor,2024-03-27,91,16,Delivered,Online Payment,Address_216,7273887529
453,6757,William Taylor,2024-03-28,51,11,Cancelled,Cash,Address_905,4874092310
454,8928,Daniel Doe,2024-03-29,70,18,Delivered,Credit Card,Address_212,8684594157
455,9104,David Johnson,2024-03-30,41,37,Cancelled,Credit Card,Address_694,2938364781
456,6596,John Brown,2024-03-31,1,1,Pending,Cash,Address_681,9998448685
457,4226,William Davis,2024-04-01,98,50,Pending,Credit Card,Address_325,4202997347
458,8981,Jane Taylor,2024-04-02,4,21,Delivered,Cash,Address_417,6173855787
459,2549,Michael Doe,2024-04-03,10,20,Pending,Cash,Address_341,0053934953
460,7623,John Doe,2024-04-04,49,27,Cancelled,Online Payment,Address_818,4601637076
461,2147,Jane Brown,2024-04-05,67,21,Pending,Credit Card,Address_485,2510471572
462,5850,David Taylor,2024-04-06,79,29,Delivered,Cash,Address_441,3547294157
463,9864,William Davis,2024-04-07,41,45,Pending,Online Payment,Address_941,6504599486
464,4893,David Smith,2024-04-08,63,26,Cancelled,Cash,Address_589,5819900319
465,3377,Daniel Brown,2024-04-09,5,26,Cancelled,Cash,Address_609,4213575148
466,3182,Emily Doe,2024-04-10,51,20,Delivered,Online Payment,Address_644,9755491794
467,6028,Jane Johnson,2024-04-11,85,10,Delivered,Credit Card,Address_352,4927219056
468,1643,Emily Wilson,2024-04-12,31,7,Delivered,Online Payment,Address_232,6948182800
469,3706,Emma Taylor,2024-04-13,48,33,Pending,Online Payment,Address_349,9981143672
470,5335,David Brown,2024-04-14,13,1,Pending,Credit Card,Address_818,3533365669
471,6933,Michael Davis,2024-04-15,81,12,Delivered,Cash,Address_150,1228922015
472,1704,Emma Jones,2024-04-16,36,24,Delivered,Cash,Address_962,9128936632
473,6385,William Doe,2024-04-17,40,40,Pending,Online Payment,Address_67,4720920634
474,5804,Daniel Moore,2024-04-18,74,37,Cancelled,Cash,Address_598,6412908063
475,2844,Michael Smith,2024-04-19,21,23,Pending,Credit Card,Address_235,3077648612
476,9982,Jane Doe,2024-04-20,46,4,Cancelled,Online Payment,Address_754,1426581102
477,1168,Michael Moore,2024-04-21,8,18,Pending,Credit Card,Address_172,4714628599
478,3066,Daniel Johnson,2024-04-22,37,34,Cancelled,Online Payment,Address_301,0481423233
479,4171,John Jones,2024-04-23,49,16,Delivered,Cash,Address_366,3141008563
480,6188,Olivia Moore,2024-04-24,68,11,Cancelled,Credit Card,Address_990,4184638915
481,2093,Michael Doe,2024-04-25,38,31,Cancelled,Online Payment,Address_488,0927433433
482,9478,Emily Wilson,2024-04-26,19,46,Cancelled,Cash,Address_668,0369449140
483,7581,Daniel Johnson,2024-04-27,67,10,Pending,Cash,Address_801,2459228683
484,5636,Sarah Smith,2024-04-28,98,40,Delivered,Cash,Address_682,9750301084
485,2398,Michael Moore,2024-04-29,54,40,Delivered,Online Payment,Address_821,3805829631
486,7619,Sarah Miller,2024-04-30,17,38,Delivered,Online Payment,Address_853,9623041504
487,3241,William Smith,2024-05-01,59,50,Delivered,Credit Card,Address_326,0796064531
488,7683,Daniel Miller,2024-05-02,82,20,Delivered,Cash,Address_763,7534239050
489,5873,John Johnson,2024-05-03,37,5,Cancelled,Cash,Address_892,0965259099
490,9756,John Miller,2024-05-04,55,45,Delivered,Credit Card,Address_242,9738503682
491,8889,John Doe,2024-05-05,94,8,Pending,Cash,Address_828,1933697518
492,4093,David Davis,2024-05-06,75,3,Delivered,Online Payment,Address_668,8567034799
493,5833,Daniel Moore,2024-05-07,88,26,Pending,Credit Card,Address_728,9242970599
494,6348,John Brown,2024-05-08,83,11,Delivered,Online Payment,Address_641,9476899601
495,6434,Emma Johnson,2024-05-09,59,17,Pending,Cash,Address_831,6741580086
496,4602,John Brown,2024-05-10,64,14,Delivered,Online Payment,Address_525,9051076258
497,4163,John Taylor,2024-05-11,86,30,Delivered,Credit Card,Address_988,1765474851
498,6973,John Miller,2024-05-12,84,36,Pending,Cash,Address_711,4031712177
499,4402,Jane Smith,2024-05-13,47,33,Cancelled,Credit Card,Address_767,8776415028
500,8618,John Smith,2024-05-14,98,35,Delivered,Credit Card,Address_81,9878423887
501,3512,David Wilson,2024-05-15,95,16,Delivered,Credit Card,Address_417,7520741492
502,3475,John Doe,2024-05-16,6,24,Pending,Cash,Address_560,3365319872
503,3389,Michael Johnson,2024-05-17,62,35,Delivered,Cash,Address_565,3929059217
504,6411,David Miller,2024-05-18,28,49,Cancelled,Cash,Address_33,8983372938
505,2181,Daniel Jones,2024-05-19,30,32,Cancelled,Credit Card,Address_520,4848708664
506,1038,William Miller,2024-05-20,81,38,Cancelled,Online Payment,Address_283,4250919506
507,7669,Olivia Davis,2024-05-21,19,1,Cancelled,Cash,Address_468,6378775681
508,5934,Michael Brown,2024-05-22,86,18,Pending,Online Payment,Address_641,8793245344
509,9665,John Brown,2024-05-23,58,23,Cancelled,Credit Card,Address_395,2096924150
510,7850,Michael Brown,2024-05-24,73,31,Delivered,Credit Card,Address_264,5487010904
511,6180,Olivia Davis,2024-05-25,24,20,Cancelled,Credit Card,Address_119,9395088504
512,6481,David Johnson,2024-05-26,22,5,Pending,Credit Card,Address_63,8899812840
513,8078,Emma Wilson,2024-05-27,42,6,Delivered,Credit Card,Address_441,1663703685
514,5025,Emily Davis,2024-05-28,3,18,Cancelled,Online Payment,Address_61,9880613106
515,4764,Michael Johnson,2024-05-29,4,22,Pending,Cash,Address_172,9947799130
516,5144,William Jones,2024-05-30,32,46,Cancelled,Credit Card,Address_120,8231374462
517,4519,Sarah Miller,2024-05-31,44,1,Delivered,Online Payment,Address_213,3790564006
518,3831,Sarah Miller,2024-06-01,79,28,Cancelled,Cash,Address_239,2565329747
519,2920,Daniel Johnson,2024-06-02,77,48,Cancelled,Credit Card,Address_108,7498886929
520,3541,Michael Moore,2024-06-03,23,47,Pending,Credit Card,Address_506,9062317374
521,5161,David Smith,2024-06-04,56,12,Cancelled,Credit Card,Address_797,9807756980
522,8980,Sarah Miller,2024-06-05,68,47,Delivered,Credit Card,Address_191,0169311345
523,9509,Emma Davis,2024-06-06,27,36,Delivered,Online Payment,Address_35,6049072081
524,7595,William Miller,2024-06-07,64,14,Cancelled,Cash,Address_258,4655816391
525,4764,Emily Miller,2024-06-08,48,30,Cancelled,Online Payment,Address_445,2543687706
526,9531,Michael Smith,2024-06-09,44,17,Delivered,Credit Card,Address_569,9041100801
527,1963,Jane Wilson,2024-06-10,14,9,Delivered,Credit Card,Address_950,5915561110
528,1155,Daniel Miller,2024-06-11,25,7,Pending,Online Payment,Address_809,9031862292
529,9900,William Doe,2024-06-12,72,33,Delivered,Credit Card,Address_507,4410292407
530,6704,David Davis,2024-06-13,14,17,Cancelled,Online Payment,Address_539,2419597233
531,5108,Michael Davis,2024-06-14,90,36,Delivered,Cash,Address_646,0980216323
532,4680,Emily Davis,2024-06-15,31,38,Delivered,Credit Card,Address_11,7523298278
533,4316,Sarah Smith,2024-06-16,76,2,Cancelled,Cash,Address_540,4777577414
534,5324,Jane Taylor,2024-06-17,63,26,Cancelled,Credit Card,Address_518,1269256605
535,1322,Emily Johnson,2024-06-18,3,1,Cancelled,Online Payment,Address_63,1000887351
536,5422,Olivia Smith,2024-06-19,2,32,Cancelled,Credit Card,Address_128,4838044840
537,3323,John Miller,2024-06-20,55,17,Delivered,Cash,Address_532,1467914523
538,9471,Sarah Doe,2024-06-21,94,25,Cancelled,Cash,Address_920,6691234023
539,9282,David Brown,2024-06-22,95,11,Delivered,Online Payment,Address_969,9099937892
540,3205,Michael Jones,2024-06-23,53,9,Cancelled,Cash,Address_345,4775113560
541,8723,Emma Smith,2024-06-24,38,27,Cancelled,Online Payment,Address_942,9830144639
542,7040,Michael Johnson,2024-06-25,34,33,Pending,Cash,Address_44,1801870975
543,9746,Sarah Davis,2024-06-26,22,43,Cancelled,Online Payment,Address_670,5596788702
544,1631,Michael Johnson,2024-06-27,2,23,Pending,Credit Card,Address_579,0488979873
545,2269,Michael Jones,2024-06-28,27,31,Pending,Online Payment,Address_762,7932905512
546,8985,Olivia Davis,2024-06-29,80,7,Pending,Cash,Address_170,4500918121
547,5321,Daniel Taylor,2024-06-30,21,35,Pending,Credit Card,Address_457,1656958786
548,6372,Emma Davis,2024-07-01,57,4,Delivered,Online Payment,Address_488,6538877852
549,9057,Jane Brown,2024-07-02,97,28,Pending,Cash,Address_646,2181255451
550,3622,Olivia Miller,2024-07-03,31,37,Delivered,Credit Card,Address_549,8288213916
551,8564,Emily Miller,2024-07-04,16,4,Pending,Online Payment,Address_210,6787275329
552,9615,Jane Taylor,2024-07-05,51,17,Delivered,Online Payment,Address_532,5138238505
553,4162,Jane Moore,2024-07-06,35,47,Pending,Online Payment,Address_277,9382575071
554,6438,Jane Jones,2024-07-07,9,5,Cancelled,Cash,Address_5,9725077179
555,1894,Jane Davis,2024-07-08,87,15,Cancelled,Cash,Address_843,0796001186
